id,user_name,image_url,latitude,longitude,scientific_name,common_name,taxon_id,taxon_family_name
72094428,,https://inaturalist-open-data.s3.amazonaws.com/photos/117486440/medium.jpg,36.08403333,-78.988845,Ficaria verna,lesser celandine,204321,Ranunculaceae
72106948,,https://inaturalist-open-data.s3.amazonaws.com/photos/117602610/medium.jpg,36.1519666797,-79.1509007658,Veronica hederifolia,Ivy-leaved Speedwell,56129,Plantaginaceae
72137144,Susan McIntyre,https://inaturalist-open-data.s3.amazonaws.com/photos/117529691/medium.jpg,36.0574552,-79.1444333,Obolaria virginica,pennywort,126800,Gentianaceae
72137150,Susan McIntyre,https://inaturalist-open-data.s3.amazonaws.com/photos/117529790/medium.jpg,36.0574552,-79.1444333,Vinca minor,lesser periwinkle,55844,Apocynaceae
72137153,Susan McIntyre,https://inaturalist-open-data.s3.amazonaws.com/photos/117529807/medium.jpg,36.0574552,-79.1444333,Viola bicolor,American field pansy,57631,Violaceae
72137158,Susan McIntyre,https://inaturalist-open-data.s3.amazonaws.com/photos/117529890/medium.jpg,36.0574552,-79.1444333,Chimaphila maculata,striped wintergreen,82358,Ericaceae
72137166,Susan McIntyre,https://inaturalist-open-data.s3.amazonaws.com/photos/117529949/medium.jpg,36.0574552,-79.1444333,Goodyera pubescens,downy rattlesnake plantain,62406,Orchidaceae
72137168,Susan McIntyre,https://inaturalist-open-data.s3.amazonaws.com/photos/117529959/medium.jpg,36.0574552,-79.1444333,Tipularia discolor,crane-fly orchid,121490,Orchidaceae
72137170,Susan McIntyre,https://inaturalist-open-data.s3.amazonaws.com/photos/117529998/medium.jpg,36.0574552,-79.1444333,Claytonia virginica,Virginia spring beauty,117434,Montiaceae
72137174,Susan McIntyre,https://inaturalist-open-data.s3.amazonaws.com/photos/117530065/medium.jpg,36.0574552,-79.1444333,Erythronium umbilicatum,dimpled trout lily,162725,Liliaceae
72137181,Susan McIntyre,https://inaturalist-open-data.s3.amazonaws.com/photos/117530148/medium.jpg,36.0574552,-79.1444333,Paulownia tomentosa,princess tree,119792,Paulowniaceae
72137186,Susan McIntyre,https://inaturalist-open-data.s3.amazonaws.com/photos/117530216/medium.jpg,36.0574552,-79.1444333,Aplectrum hyemale,putty root,123188,Orchidaceae
72137187,Susan McIntyre,https://inaturalist-open-data.s3.amazonaws.com/photos/117530229/medium.jpg,36.0574552,-79.1444333,Lonicera sempervirens,coral honeysuckle,119809,Caprifoliaceae
72137188,Susan McIntyre,https://inaturalist-open-data.s3.amazonaws.com/photos/117530244/medium.jpg,36.0574552,-79.1444333,Chrysogonum virginianum,Green-and-gold,129314,Asteraceae
72137190,Susan McIntyre,https://inaturalist-open-data.s3.amazonaws.com/photos/118712409/medium.jpeg,36.0574552,-79.1444333,Sanguinaria canadensis,bloodroot,51044,Papaveraceae
72137191,Susan McIntyre,https://inaturalist-open-data.s3.amazonaws.com/photos/117530298/medium.jpg,36.0574552,-79.1444333,Thalictrum thalictroides,rue anemone,118548,Ranunculaceae
72156873,,https://inaturalist-open-data.s3.amazonaws.com/photos/117598926/medium.jpeg,36.0640945435,-79.2579727173,Liquidambar styraciflua,American sweetgum,49658,Altingiaceae
72165462,,https://inaturalist-open-data.s3.amazonaws.com/photos/117614446/medium.jpeg,36.0780017222,-79.0071589347,Erythronium umbilicatum,dimpled trout lily,162725,Liliaceae
72165727,,https://inaturalist-open-data.s3.amazonaws.com/photos/117615026/medium.jpeg,36.0780017222,-79.0071589347,Claytonia virginica,Virginia spring beauty,117434,Montiaceae
72166644,,https://inaturalist-open-data.s3.amazonaws.com/photos/117616590/medium.jpeg,36.0783200603,-79.0048490079,Galium aparine,catchweed bedstraw,53059,Rubiaceae
72168160,,https://inaturalist-open-data.s3.amazonaws.com/photos/117619029/medium.jpg,36.0729055,-79.0976278333,Ficaria verna,lesser celandine,204321,Ranunculaceae
72168337,,https://inaturalist-open-data.s3.amazonaws.com/photos/117619421/medium.jpeg,36.0788759669,-79.0060331809,Oxalis violacea,violet woodsorrel,81796,Oxalidaceae
72168820,,https://inaturalist-open-data.s3.amazonaws.com/photos/117620078/medium.jpg,35.87564168,-79.0678483035,Veronica persica,bird's-eye speedwell,55666,Plantaginaceae
72169150,Don Trapolsi,https://inaturalist-open-data.s3.amazonaws.com/photos/117776947/medium.jpg,35.9111438689,-79.0735789856,Veronica persica,bird's-eye speedwell,55666,Plantaginaceae
72170629,,https://inaturalist-open-data.s3.amazonaws.com/photos/117623130/medium.jpeg,36.0788759669,-79.0060331809,Salvia lyrata,lyreleaf sage,64093,Lamiaceae
72172018,,https://inaturalist-open-data.s3.amazonaws.com/photos/117625322/medium.jpeg,36.0788759669,-79.0060331809,Houstonia caerulea,azure bluet,69752,Rubiaceae
72173081,,https://inaturalist-open-data.s3.amazonaws.com/photos/117627249/medium.jpeg,36.0783014124,-79.0048635512,Liquidambar styraciflua,American sweetgum,49658,Altingiaceae
72173758,"",https://inaturalist-open-data.s3.amazonaws.com/photos/117700180/medium.jpg,35.9932002278,-79.0456482326,Claytonia virginica,Virginia spring beauty,117434,Montiaceae
72174735,,https://inaturalist-open-data.s3.amazonaws.com/photos/117629745/medium.jpg,35.9737822786,-79.04507434,Loropetalum chinense,Chinese fringe flower,186063,Hamamelidaceae
72174891,,https://inaturalist-open-data.s3.amazonaws.com/photos/137510243/medium.jpg,35.9257415653,-79.0530798688,Claytonia virginica,Virginia spring beauty,117434,Montiaceae
72175023,,https://inaturalist-open-data.s3.amazonaws.com/photos/117630284/medium.jpg,35.9718709533,-79.0458212514,Chaenomeles speciosa,Chinese quince,160369,Rosaceae
72175255,,https://inaturalist-open-data.s3.amazonaws.com/photos/117630906/medium.jpeg,35.9242253993,-79.0467264581,Trillium cuneatum,Little Sweet Betsy,123634,Melanthiaceae
72178744,,https://inaturalist-open-data.s3.amazonaws.com/photos/137510603/medium.jpg,35.9238668371,-79.048308532,Ficaria verna,lesser celandine,204321,Ranunculaceae
72185976,,https://inaturalist-open-data.s3.amazonaws.com/photos/117648886/medium.jpg,35.986695,-79.0125111167,Claytonia virginica,Virginia spring beauty,117434,Montiaceae
72186938,,https://inaturalist-open-data.s3.amazonaws.com/photos/117650389/medium.jpeg,35.8992595404,-79.0333522484,Trillium cuneatum,Little Sweet Betsy,123634,Melanthiaceae
72188007,,https://inaturalist-open-data.s3.amazonaws.com/photos/117653435/medium.jpg,36.0437910139,-79.0110141623,Claytonia virginica,Virginia spring beauty,117434,Montiaceae
72205031,"",https://inaturalist-open-data.s3.amazonaws.com/photos/117683186/medium.jpg,36.035343413,-79.0420335196,Ornithogalum nutans,Drooping Star-of-Bethlehem,127065,Asparagaceae
72206773,,https://inaturalist-open-data.s3.amazonaws.com/photos/117686436/medium.jpg,35.9330666667,-79.0822138333,Obolaria virginica,pennywort,126800,Gentianaceae
72215368,"",https://inaturalist-open-data.s3.amazonaws.com/photos/117700933/medium.jpg,35.9916883333,-79.0517805,Ficaria verna,lesser celandine,204321,Ranunculaceae
72217366,"",https://inaturalist-open-data.s3.amazonaws.com/photos/117704419/medium.jpeg,36.0381803952,-79.0436321788,Solanum carolinense,Carolina horsenettle,52899,Solanaceae
72217421,"",https://inaturalist-open-data.s3.amazonaws.com/photos/117704654/medium.jpg,35.9950833333,-79.0535195,Trillium catesbaei,bashful wakerobin,169983,Melanthiaceae
72217650,"",https://inaturalist-open-data.s3.amazonaws.com/photos/117705187/medium.jpg,35.9937833333,-79.054175,Uvularia sessilifolia,sessile bellwort,67772,Colchicaceae
72218045,"",https://inaturalist-open-data.s3.amazonaws.com/photos/117705652/medium.jpg,35.9925883333,-79.0534138333,Houstonia caerulea,azure bluet,69752,Rubiaceae
72218096,"",https://inaturalist-open-data.s3.amazonaws.com/photos/117705746/medium.jpg,35.9917833333,-79.0516805,Lindera benzoin,northern spicebush,54793,Lauraceae
72218513,"",https://inaturalist-open-data.s3.amazonaws.com/photos/117706392/medium.jpg,35.9896,-79.0494611667,Thalictrum thalictroides,rue anemone,118548,Ranunculaceae
72218580,"",https://inaturalist-open-data.s3.amazonaws.com/photos/117706512/medium.jpg,35.9892383333,-79.04815,Sanguinaria canadensis,bloodroot,51044,Papaveraceae
72218743,"",https://inaturalist-open-data.s3.amazonaws.com/photos/117706744/medium.jpg,35.9929283333,-79.0494083333,Hexastylis arifolia,little brown jug,122183,Aristolochiaceae
72221672,Kevin,https://inaturalist-open-data.s3.amazonaws.com/photos/117712285/medium.jpeg,36.0766055638,-79.0136477351,Houstonia caerulea,azure bluet,69752,Rubiaceae
72222138,,https://inaturalist-open-data.s3.amazonaws.com/photos/117718577/medium.jpg,35.9199015636,-79.0598674464,Ficaria verna,lesser celandine,204321,Ranunculaceae
72223062,R Haven Wiley,https://inaturalist-open-data.s3.amazonaws.com/photos/117714744/medium.jpg,36.0277846882,-79.179133691,Neottia bifolia,Southern Twayblade,209199,Orchidaceae
72226572,,https://inaturalist-open-data.s3.amazonaws.com/photos/117722181/medium.jpg,35.9078116667,-79.0836805,Sherardia arvensis,Field madder,47691,Rubiaceae
72231487,David Lowry,https://inaturalist-open-data.s3.amazonaws.com/photos/117731193/medium.jpg,36.0726611667,-79.1018055,Claytonia virginica,Virginia spring beauty,117434,Montiaceae
72231568,David Lowry,https://inaturalist-open-data.s3.amazonaws.com/photos/118044495/medium.jpg,36.0726445,-79.1017528333,Glechoma hederacea,ground-ivy,55830,Lamiaceae
72264885,,https://inaturalist-open-data.s3.amazonaws.com/photos/117791253/medium.jpg,35.9262792673,-79.2100560107,Lindera benzoin,northern spicebush,54793,Lauraceae
72265295,"",https://inaturalist-open-data.s3.amazonaws.com/photos/117791766/medium.jpeg,35.8925577694,-79.0480893105,Trillium cuneatum,Little Sweet Betsy,123634,Melanthiaceae
72265331,"",https://inaturalist-open-data.s3.amazonaws.com/photos/117791823/medium.jpeg,35.9242334748,-79.0472491086,Lamium purpureum,red deadnettle,55851,Lamiaceae
72265420,"",https://inaturalist-open-data.s3.amazonaws.com/photos/117791952/medium.jpeg,35.9242334748,-79.0472491086,Podophyllum peltatum,mayapple,49288,Berberidaceae
72265430,"",https://inaturalist-open-data.s3.amazonaws.com/photos/117791968/medium.jpeg,35.9220399599,-79.0696066618,Leucojum aestivum,Summer snowflake,55809,Amaryllidaceae
72265454,Suzanne Cadwell,https://inaturalist-open-data.s3.amazonaws.com/photos/117792033/medium.jpeg,35.9837796997,-79.0610913997,Thalictrum thalictroides,rue anemone,118548,Ranunculaceae
72266388,,https://inaturalist-open-data.s3.amazonaws.com/photos/117793513/medium.jpg,35.924314219,-79.0569990201,Ficaria verna,lesser celandine,204321,Ranunculaceae
72267148,,https://inaturalist-open-data.s3.amazonaws.com/photos/117794767/medium.jpg,35.9302670416,-79.2060841621,Houstonia pusilla,tiny bluet,125101,Rubiaceae
72268483,Nora,https://inaturalist-open-data.s3.amazonaws.com/photos/117869523/medium.jpeg,36.1012777778,-79.2395166667,Obolaria virginica,pennywort,126800,Gentianaceae
72269346,,https://inaturalist-open-data.s3.amazonaws.com/photos/117798236/medium.jpg,35.926670474,-79.0392855688,Ficaria verna,lesser celandine,204321,Ranunculaceae
72271978,,https://inaturalist-open-data.s3.amazonaws.com/photos/117803428/medium.jpg,35.9822647227,-79.0393989534,Berberis julianae,wintergreen barberry,437555,Berberidaceae
72273511,,https://inaturalist-open-data.s3.amazonaws.com/photos/117810806/medium.jpg,35.9951935924,-79.0588915168,Salvia lyrata,lyreleaf sage,64093,Lamiaceae
72276962,,https://inaturalist-open-data.s3.amazonaws.com/photos/117812039/medium.jpg,35.9125166667,-79.1192028333,Claytonia virginica,Virginia spring beauty,117434,Montiaceae
72287113,Paul,https://inaturalist-open-data.s3.amazonaws.com/photos/117829627/medium.jpeg,35.9296277778,-79.0782388889,Berberis bealei,leatherleaf mahonia,277657,Berberidaceae
72288484,,https://inaturalist-open-data.s3.amazonaws.com/photos/117832083/medium.jpeg,35.9079332027,-79.0587409703,Loropetalum chinense,Chinese fringe flower,186063,Hamamelidaceae
72308534,"",https://inaturalist-open-data.s3.amazonaws.com/photos/117868056/medium.jpeg,36.0687638889,-79.08855,Corydalis flavula,Yellow Corydalis,128038,Papaveraceae
72309206,Nora,https://inaturalist-open-data.s3.amazonaws.com/photos/117869558/medium.jpeg,36.101475,-79.2395,Aplectrum hyemale,putty root,123188,Orchidaceae
72309229,Nora,https://inaturalist-open-data.s3.amazonaws.com/photos/117869612/medium.jpeg,36.1016028,-79.24013323,Tipularia discolor,crane-fly orchid,121490,Orchidaceae
72325579,,https://inaturalist-open-data.s3.amazonaws.com/photos/117899756/medium.jpg,35.9961166667,-79.025725,Chrysogonum virginianum,Green-and-gold,129314,Asteraceae
72325895,,https://inaturalist-open-data.s3.amazonaws.com/photos/117900312/medium.jpg,35.9825166667,-79.0157861167,Obolaria virginica,pennywort,126800,Gentianaceae
72325951,,https://inaturalist-open-data.s3.amazonaws.com/photos/117900469/medium.jpg,35.9836466667,-79.0148861167,Podophyllum peltatum,mayapple,49288,Berberidaceae
72326056,,https://inaturalist-open-data.s3.amazonaws.com/photos/117900730/medium.jpg,35.984,-79.01455,Hepatica americana,round-lobed hepatica,741014,Ranunculaceae
72326110,,https://inaturalist-open-data.s3.amazonaws.com/photos/117900867/medium.jpg,35.9843966667,-79.0143972167,Stellaria pubera,star chickweed,126702,Caryophyllaceae
72326258,,https://inaturalist-open-data.s3.amazonaws.com/photos/117901185/medium.jpg,35.9851583333,-79.01459445,Goodyera pubescens,downy rattlesnake plantain,62406,Orchidaceae
72327149,,https://inaturalist-open-data.s3.amazonaws.com/photos/117902955/medium.jpg,36.0788778333,-79.00688055,Cardamine concatenata,cut-leaved toothwort,60438,Brassicaceae
72361343,Frederick Pfeiffer,https://inaturalist-open-data.s3.amazonaws.com/photos/117966645/medium.jpg,36.0346721667,-79.0479138333,Berberis thunbergii,Japanese barberry,58727,Berberidaceae
72361361,Frederick Pfeiffer,https://inaturalist-open-data.s3.amazonaws.com/photos/117966668/medium.jpg,36.0363083333,-79.04905,Viola bicolor,American field pansy,57631,Violaceae
72365905,,https://inaturalist-open-data.s3.amazonaws.com/photos/117974805/medium.jpg,36.0640138333,-79.257705,Lamium purpureum,red deadnettle,55851,Lamiaceae
72368410,,https://inaturalist-open-data.s3.amazonaws.com/photos/117978741/medium.jpeg,35.9562416077,-79.0955047607,Houstonia caerulea,azure bluet,69752,Rubiaceae
72375711,meganecko,https://inaturalist-open-data.s3.amazonaws.com/photos/117992989/medium.jpg,35.9315910339,-79.0466537476,Stellaria pubera,star chickweed,126702,Caryophyllaceae
72376161,,https://inaturalist-open-data.s3.amazonaws.com/photos/117993077/medium.jpg,35.8875355963,-79.0654124413,Cercis canadensis,eastern redbud,48502,Fabaceae
72387950,,https://inaturalist-open-data.s3.amazonaws.com/photos/118013969/medium.jpg,35.9251033333,-79.0748221667,Podophyllum peltatum,mayapple,49288,Berberidaceae
72395188,Isa Bel,https://inaturalist-open-data.s3.amazonaws.com/photos/118026107/medium.jpeg,35.9145055556,-79.073875,Lamium purpureum,red deadnettle,55851,Lamiaceae
72395627,Isa Bel,https://inaturalist-open-data.s3.amazonaws.com/photos/118026780/medium.jpeg,35.9207522222,-79.0629694444,Erythronium umbilicatum,dimpled trout lily,162725,Liliaceae
72395740,,https://inaturalist-open-data.s3.amazonaws.com/photos/118026895/medium.jpg,35.963968368,-79.034300815,Thalictrum thalictroides,rue anemone,118548,Ranunculaceae
72398023,,https://inaturalist-open-data.s3.amazonaws.com/photos/118031125/medium.jpg,35.9246266913,-79.0570752137,Ficaria verna,lesser celandine,204321,Ranunculaceae
72405764,David Lowry,https://inaturalist-open-data.s3.amazonaws.com/photos/118044561/medium.jpg,36.0786055,-79.0828638333,Potentilla indica,mock strawberry,243824,Rosaceae
72405831,David Lowry,https://inaturalist-open-data.s3.amazonaws.com/photos/118044639/medium.jpg,36.0698528625,-79.1847372299,Mertensia virginica,Virginia bluebells,59771,Boraginaceae
72413291,,https://inaturalist-open-data.s3.amazonaws.com/photos/118058321/medium.jpg,36.0730138333,-79.0976861667,Ornithogalum nutans,Drooping Star-of-Bethlehem,127065,Asparagaceae
72414685,David Lowry,https://inaturalist-open-data.s3.amazonaws.com/photos/118060963/medium.jpg,36.0776138333,-79.0826028333,Ipheion uniflorum,Spring starflower,77493,Amaryllidaceae
72430222,"",https://inaturalist-open-data.s3.amazonaws.com/photos/118091016/medium.jpeg,36.0430776667,-79.0013367222,Acer negundo,box elder,47726,Sapindaceae
72430413,"",https://inaturalist-open-data.s3.amazonaws.com/photos/118091463/medium.jpeg,36.0424945556,-79.001075,Platanus occidentalis,American sycamore,49662,Platanaceae
72436957,Nora,https://inaturalist-open-data.s3.amazonaws.com/photos/118102653/medium.jpeg,36.1059305556,-79.2483083333,Sanguinaria canadensis,bloodroot,51044,Papaveraceae
72437114,Nora,https://inaturalist-open-data.s3.amazonaws.com/photos/118102853/medium.jpeg,36.1025861111,-79.24275,Podophyllum peltatum,mayapple,49288,Berberidaceae
72440622,,https://inaturalist-open-data.s3.amazonaws.com/photos/118108796/medium.jpg,35.8997763513,-79.0329783443,Thalictrum thalictroides,rue anemone,118548,Ranunculaceae
72442902,"",https://inaturalist-open-data.s3.amazonaws.com/photos/118112683/medium.jpeg,36.1373721694,-79.1604051366,Podophyllum peltatum,mayapple,49288,Berberidaceae
72443883,,https://inaturalist-open-data.s3.amazonaws.com/photos/118114408/medium.jpeg,36.0629692078,-79.259727478,Taraxacum erythrospermum,red-seeded dandelion,79317,Asteraceae
72446628,,https://inaturalist-open-data.s3.amazonaws.com/photos/118119024/medium.jpg,36.0748471667,-79.0969611667,Arum italicum,Italian arum,61168,Araceae
72449088,"",https://inaturalist-open-data.s3.amazonaws.com/photos/118123434/medium.jpeg,36.08697997,-79.00552767,Micranthes virginiensis,Virginia saxifrage,204176,Saxifragaceae
72450476,"",https://inaturalist-open-data.s3.amazonaws.com/photos/118125956/medium.jpeg,35.9000015259,-79.0299987793,Trillium cuneatum,Little Sweet Betsy,123634,Melanthiaceae
72452588,"",https://inaturalist-open-data.s3.amazonaws.com/photos/118129966/medium.jpeg,36.094407,-79.00754293,Thalictrum thalictroides,rue anemone,118548,Ranunculaceae
72453264,,https://inaturalist-open-data.s3.amazonaws.com/photos/118130915/medium.jpg,35.9778235182,-79.0512295784,Rubus phoenicolasius,wineberry,84227,Rosaceae
72457598,"",https://inaturalist-open-data.s3.amazonaws.com/photos/118138268/medium.jpeg,36.09724839,-79.0161097,Thalictrum thalictroides,rue anemone,118548,Ranunculaceae
72465841,,https://inaturalist-open-data.s3.amazonaws.com/photos/118153010/medium.jpg,35.8995477432,-79.0329804278,Claytonia virginica,Virginia spring beauty,117434,Montiaceae
72469835,,https://inaturalist-open-data.s3.amazonaws.com/photos/118159920/medium.jpg,35.9924883333,-79.0335695,Chrysogonum virginianum,Green-and-gold,129314,Asteraceae
72474161,,https://inaturalist-open-data.s3.amazonaws.com/photos/118167756/medium.jpg,35.9188,-79.0334695,Vinca minor,lesser periwinkle,55844,Apocynaceae
72474287,,https://inaturalist-open-data.s3.amazonaws.com/photos/118167957/medium.jpg,35.9185666667,-79.0337611667,Glechoma hederacea,ground-ivy,55830,Lamiaceae
72476084,David Lowry,https://inaturalist-open-data.s3.amazonaws.com/photos/118171013/medium.jpg,36.092975,-79.0259388333,Acer rubrum,red maple,48098,Sapindaceae
72477372,,https://inaturalist-open-data.s3.amazonaws.com/photos/118173022/medium.jpg,35.918575,-79.0335778333,Trillium cuneatum,Little Sweet Betsy,123634,Melanthiaceae
72477705,,https://inaturalist-open-data.s3.amazonaws.com/photos/118173648/medium.jpg,36.0384221667,-79.0438833333,Ornithogalum nutans,Drooping Star-of-Bethlehem,127065,Asparagaceae
72477819,,https://inaturalist-open-data.s3.amazonaws.com/photos/118173892/medium.jpg,36.0377221667,-79.0370166667,Erythronium umbilicatum,dimpled trout lily,162725,Liliaceae
72485752,"",https://inaturalist-open-data.s3.amazonaws.com/photos/118188096/medium.jpeg,36.0898118056,-79.0098899722,Aplectrum hyemale,putty root,123188,Orchidaceae
72521563,Robert Graham,https://inaturalist-open-data.s3.amazonaws.com/photos/118255001/medium.jpg,36.0714562772,-79.0937322037,Cardamine concatenata,cut-leaved toothwort,60438,Brassicaceae
72521651,Robert Graham,https://inaturalist-open-data.s3.amazonaws.com/photos/118255130/medium.jpg,36.0707501607,-79.0921318773,Podophyllum peltatum,mayapple,49288,Berberidaceae
72522007,,https://inaturalist-open-data.s3.amazonaws.com/photos/118255854/medium.jpg,35.9951917973,-79.0591515439,Rudbeckia laciniata,cutleaf coneflower,116735,Asteraceae
72523489,,https://inaturalist-open-data.s3.amazonaws.com/photos/118258340/medium.jpg,35.9638832417,-79.0341576471,Oxalis violacea,violet woodsorrel,81796,Oxalidaceae
72527129,,https://inaturalist-open-data.s3.amazonaws.com/photos/118264559/medium.jpg,35.9237420324,-79.0625809537,Houstonia caerulea,azure bluet,69752,Rubiaceae
72527967,meganecko,https://inaturalist-open-data.s3.amazonaws.com/photos/118265954/medium.jpg,35.9316966667,-79.0467,Elaeagnus pungens,thorny olive,162214,Elaeagnaceae
72530976,,https://inaturalist-open-data.s3.amazonaws.com/photos/118271055/medium.jpeg,36.02581314,-79.18591081,Cercis canadensis,eastern redbud,48502,Fabaceae
72536444,,https://inaturalist-open-data.s3.amazonaws.com/photos/118280674/medium.jpg,35.9695586655,-79.0645904834,Uvularia perfoliata,perfoliate bellwort,170095,Colchicaceae
72538426,Milo Pyne,https://inaturalist-open-data.s3.amazonaws.com/photos/118283628/medium.jpg,36.0927471667,-78.992395,Houstonia caerulea,azure bluet,69752,Rubiaceae
72549725,Johnny Randall,https://inaturalist-open-data.s3.amazonaws.com/photos/118303619/medium.jpeg,35.9204398889,-79.0221245556,Ficaria verna,lesser celandine,204321,Ranunculaceae
72554722,"",https://inaturalist-open-data.s3.amazonaws.com/photos/118312443/medium.jpeg,35.9132,-79.0558,Nandina domestica,Heavenly bamboo,127010,Berberidaceae
72557867,,https://inaturalist-open-data.s3.amazonaws.com/photos/118318324/medium.jpg,36.1031155931,-79.2429541347,Sanguinaria canadensis,bloodroot,51044,Papaveraceae
72577482,R Haven Wiley,https://inaturalist-open-data.s3.amazonaws.com/photos/118354894/medium.jpg,35.8613550914,-79.1349299077,Viburnum prunifolium,Blackhaw,129977,Viburnaceae
72578299,R Haven Wiley,https://inaturalist-open-data.s3.amazonaws.com/photos/118356509/medium.jpg,35.9353665616,-79.1294619263,Viburnum rafinesqueanum,downy arrowwood,142693,Viburnaceae
72578493,R Haven Wiley,https://inaturalist-open-data.s3.amazonaws.com/photos/118357016/medium.jpg,35.9139968462,-79.1309041798,Hieracium venosum,rattlesnakeweed,68034,Asteraceae
72579744,R Haven Wiley,https://inaturalist-open-data.s3.amazonaws.com/photos/118358915/medium.jpg,36.1495945025,-79.0953104925,Neottia bifolia,Southern Twayblade,209199,Orchidaceae
72580469,R Haven Wiley,https://inaturalist-open-data.s3.amazonaws.com/photos/118360481/medium.jpg,36.0116483387,-79.0732846499,Neottia bifolia,Southern Twayblade,209199,Orchidaceae
72613456,,https://inaturalist-open-data.s3.amazonaws.com/photos/118420593/medium.jpg,35.918575,-79.0333111667,Cornus florida,flowering dogwood,54777,Cornaceae
72617317,"",https://inaturalist-open-data.s3.amazonaws.com/photos/118427624/medium.jpeg,35.9220399599,-79.0696066618,Fagus grandifolia,American beech,49202,Fagaceae
72624903,Milo Pyne,https://inaturalist-open-data.s3.amazonaws.com/photos/118441180/medium.jpg,36.0379555,-79.0453333333,Ornithogalum nutans,Drooping Star-of-Bethlehem,127065,Asparagaceae
72627568,"",https://inaturalist-open-data.s3.amazonaws.com/photos/118446348/medium.jpeg,36.061571,-79.149494,Stellaria pubera,star chickweed,126702,Caryophyllaceae
72627616,Milo Pyne,https://inaturalist-open-data.s3.amazonaws.com/photos/118446421/medium.jpg,36.0390361667,-79.0378111667,Thalictrum thalictroides,rue anemone,118548,Ranunculaceae
72628275,"",https://inaturalist-open-data.s3.amazonaws.com/photos/118447678/medium.jpeg,36.0612229722,-79.1472669722,Goodyera pubescens,downy rattlesnake plantain,62406,Orchidaceae
72628403,Milo Pyne,https://inaturalist-open-data.s3.amazonaws.com/photos/118447949/medium.jpg,36.0393138333,-79.0384666667,Stellaria pubera,star chickweed,126702,Caryophyllaceae
72634542,,https://inaturalist-open-data.s3.amazonaws.com/photos/118458494/medium.jpg,36.071741438,-79.1103973821,Lamium purpureum,red deadnettle,55851,Lamiaceae
72646504,,https://inaturalist-open-data.s3.amazonaws.com/photos/118480445/medium.jpg,36.1288695,-79.1571416667,Potentilla canadensis,dwarf cinquefoil,81597,Rosaceae
72651681,Milo Pyne,https://inaturalist-open-data.s3.amazonaws.com/photos/118489510/medium.jpg,36.134472775,-79.135405037,Neottia bifolia,Southern Twayblade,209199,Orchidaceae
72651771,Milo Pyne,https://inaturalist-open-data.s3.amazonaws.com/photos/118489676/medium.jpg,36.1624946739,-79.1133853259,Ranunculus micranthus,rock buttercup,126372,Ranunculaceae
72651853,Milo Pyne,https://inaturalist-open-data.s3.amazonaws.com/photos/118489820/medium.jpg,36.0368321088,-79.0565216757,Ranunculus micranthus,rock buttercup,126372,Ranunculaceae
72660400,,https://inaturalist-open-data.s3.amazonaws.com/photos/118506058/medium.jpg,36.0703197344,-79.089142775,Podophyllum peltatum,mayapple,49288,Berberidaceae
72693504,Nonna Skumanich,https://inaturalist-open-data.s3.amazonaws.com/photos/118564271/medium.jpg,36.0612138333,-79.1494138333,Thalictrum thalictroides,rue anemone,118548,Ranunculaceae
72693582,Nonna Skumanich,https://inaturalist-open-data.s3.amazonaws.com/photos/118564455/medium.jpg,36.0084138833,-78.995195,Houstonia pusilla,tiny bluet,125101,Rubiaceae
72696204,Luke Armstrong,https://inaturalist-open-data.s3.amazonaws.com/photos/118568198/medium.jpeg,36.0636028808,-79.1154365142,Epigaea repens,trailing arbutus,83075,Ericaceae
72701904,,https://inaturalist-open-data.s3.amazonaws.com/photos/118583158/medium.jpg,35.9903879604,-79.0435275436,Claytonia virginica,Virginia spring beauty,117434,Montiaceae
72702241,"",https://inaturalist-open-data.s3.amazonaws.com/photos/118580071/medium.jpeg,36.0710824,-79.0802613997,Cardamine concatenata,cut-leaved toothwort,60438,Brassicaceae
72702313,,https://inaturalist-open-data.s3.amazonaws.com/photos/118611819/medium.jpg,36.0806133625,-79.0054020416,Hieracium venosum,rattlesnakeweed,68034,Asteraceae
72703703,,https://inaturalist-open-data.s3.amazonaws.com/photos/118612023/medium.jpg,36.0818072139,-79.0047599024,Amelanchier arborea,common serviceberry,49226,Rosaceae
72703723,,https://inaturalist-open-data.s3.amazonaws.com/photos/118583180/medium.jpg,36.0116127331,-79.031465341,Micranthes virginiensis,Virginia saxifrage,204176,Saxifragaceae
72706999,Frederick Pfeiffer,https://inaturalist-open-data.s3.amazonaws.com/photos/118588260/medium.jpg,35.9203854385,-79.0218997515,Ficaria verna,lesser celandine,204321,Ranunculaceae
72707028,Frederick Pfeiffer,https://inaturalist-open-data.s3.amazonaws.com/photos/118588314/medium.jpg,35.9188949877,-79.020968213,Ficaria verna,lesser celandine,204321,Ranunculaceae
72720126,,https://inaturalist-open-data.s3.amazonaws.com/photos/118612164/medium.jpg,36.0827834971,-79.0062196638,Stellaria pubera,star chickweed,126702,Caryophyllaceae
72720170,,https://inaturalist-open-data.s3.amazonaws.com/photos/118612272/medium.jpg,36.0836945043,-79.0079485562,Thalictrum thalictroides,rue anemone,118548,Ranunculaceae
72720632,,https://inaturalist-open-data.s3.amazonaws.com/photos/118613183/medium.jpg,36.0464166667,-79.0252195,Trifolium repens,white clover,55745,Fabaceae
